Municipality ID,Municipality,Monthly Wage,Worked Hours Week
26058,Santa Ana,3415.5752349476415,23.389837097665836
26060,Sáric,1912.158352134005,16.90271656828507
26063,Tepache,1227.1980754586361,14.175853236413984
26066,Ures,2678.974728176645,20.552997185682937
26067,Villa Hidalgo,4399.407831748261,15.137294951171251
26069,Yécora,2277.324695768292,21.69637748612255
26071,Benito Juárez,2267.5780634641005,22.40357618635105
26072,San Ignacio Río Muerto,1920.4439800693406,21.429111645795047
26999,No Informado,4810.002125078664,27.892122616126883
27001,Balancán,2266.220995762594,22.570927997393298
27002,Cárdenas,2363.953261494901,21.17611184345824
27003,Centla,2093.386339774409,19.87364025727815
27004,Centro,3062.2959842608975,24.18873895980044
27005,Comalcalco,2479.592711950608,20.901433086297647
27006,Cunduacán,2356.756835331946,21.356828149889523
27007,Emiliano Zapata,2516.962383187069,24.864443276395804
27008,Huimanguillo,2071.7195701255614,20.69815204611627
27009,Jalapa,2115.53157475709,19.40193100237176
27010,Jalpa de Méndez,2358.0562957987204,19.91307812914435
27011,Jonuta,1376.14935267225,17.909171825059676
27012,Macuspana,2207.4068749165,20.109728913775832
27013,Nacajuca,2585.3338080715125,22.505266884438132
27014,Paraíso,3073.083415974997,22.41795642884348
27015,Tacotalpa,1572.237268697321,19.108261567425043
27016,Teapa,2311.1514264944017,24.863043092873536
27017,Tenosique,2101.4116425382017,22.559511356730283
28001,Abasolo,1210.4528605300843,18.818807662511446
28002,Aldama,1993.5957492481414,20.96206296195617
28003,Altamira,2855.4803246368306,24.342886683368164
28004,Antiguo Morelos,1065.9460441035474,15.583486097794822
28005,Burgos,1980.5941535088025,21.515468201149467
28006,Bustamante,769.1242168579777,14.711831139336766
28007,Camargo,2039.871198690189,19.56612995417599
28008,Casas,2340.9493060340583,21.102034789700898
28009,Ciudad Madero,2914.8863448212032,21.38156639745228
28010,Cruillas,2097.6120949476576,21.656162502452162
28011,Gómez Farías,1646.3957628000148,16.002073637623436
28012,González,1957.5706824259785,20.26558753481148
28013,Güémez,2128.830728505234,18.53918740346662
28015,Gustavo Díaz Ordaz,3065.861852332224,22.882556720104525
28016,Hidalgo,1659.1563524453068,16.19191142035191
28017,Jaumave,2018.6316725081015,17.415023337713407
28018,Jiménez,1583.8001958266561,16.827665766586822
28019,Llera,1493.9673879788731,17.133281260605965
28020,Mainero,1408.6347141518277,18.140674789128397
28021,El Mante,1951.5510999541677,19.267652173577375
28022,Matamoros,3405.1813190200824,22.890973659093834
28023,Méndez,1240.5824822251557,18.058176428356376
28024,Mier,2191.3591342299815,17.808497372405807
28025,Miguel Alemán,2666.5730243036273,20.704276210292473
28026,Miquihuana,996.9229933342293,15.784296119211774
28027,Nuevo Laredo,2878.8518525665963,23.196182568428004
28028,Nuevo Morelos,1710.6354061712846,16.95636807304786
28029,Ocampo,1827.2915152845844,16.1994929304395
28030,Padilla,1533.0489553648213,14.061238048665329
28031,Palmillas,1640.9439989942448,18.746968765714925
28032,Reynosa,3327.9816391313757,25.62868434665633
28033,Río Bravo,3086.4034808107003,23.119596174277927
28034,San Carlos,936.9193777795584,16.30494611162306
28035,San Fernando,1711.0271692003519,20.078563700192266
28036,San Nicolás,1066.9850074673604,11.824078624078624
28037,Soto la Marina,2180.632239472958,20.742942053898698
28038,Tampico,2795.966213819043,22.87939400857937
28039,Tula,1050.7402382142932,17.963944995032627
28040,Valle Hermoso,2907.9639399788093,23.052168621724896
28041,Victoria,2922.2774486843723,22.04130502292755
28042,Villagrán,1716.8304003226492,19.32589727800764
28043,Xicoténcatl,1958.0852764960382,15.77456993765173
28999,No Informado,2209.876585257795,21.259677687323475
29001,Amaxac de Guerrero,2223.5854012463064,23.534218815521292
29002,Apetatitlán de Antonio Carvajal,2339.9670583461043,24.136398803681335
29003,Atlangatepec,1566.012914788419,23.201616761943136
29004,Atltzayanca,1422.1716501240694,23.59039280865209
29005,Apizaco,2147.55894195529,24.37645794596385
29006,Calpulalpan,2180.6674638581317,25.648950823122544
29007,El Carmen Tequexquitla,1733.312015473277,20.842535722744138
29008,Cuapiaxtla,1675.1052432928172,22.58460127508629
29009,Cuaxomulco,2084.1185226906982,23.489677686330406
29010,Chiautempan,1944.7250924076523,24.58248730688053
29011,Muñoz de Domingo Arenas,1225.2920796410403,20.023247384669226
29012,Españita,1556.3943852416778,21.131155312789858
29013,Huamantla,2023.3307181383245,25.27086759188362
29014,Hueyotlipan,1551.0150244322685,20.760643197228514
29015,Ixtacuixtla de Mariano Matamoros,1738.814009923936,21.773458829329197
29016,Ixtenco,1592.0077572710875,21.54910861804649
29017,Mazatecochco de José María Morelos,1699.343775840729,23.88708819424328
29018,Contla de Juan Cuamatzi,1786.792021599341,23.819967074450837
29019,Tepetitla de Lardizábal,2117.731307622515,25.81693021325785
29020,Sanctórum de Lázaro Cárdenas,1434.1885326970942,18.2343006604574
29021,Nanacamilpa de Mariano Arista,1819.9200061704291,23.625395895700464
29022,Acuamanala de Miguel Hidalgo,2415.812996280762,27.414676145595482
29023,Natívitas,1879.251078049631,24.834268030452723
29024,Panotla,2215.1471515033363,21.81667006353623
29025,San Pablo del Monte,2433.4022579167217,27.75913227793824
29026,Santa Cruz Tlaxcala,2083.2132501899546,24.137965257945346
29027,Tenancingo,1639.6396717259872,22.707451057659977
29028,Teolocholco,2061.089774199929,23.934404382192373
29029,Tepeyanco,1856.5133638320629,23.471432614771654
29030,Terrenate,1455.4504165853023,22.816903165614356
29031,Tetla de la Solidaridad,2129.1550522855623,24.896589188042977
29032,Tetlatlahuca,2039.1412447545702,26.39121929782251
29033,Tlaxcala,2635.37421748992,23.307360794564318
29034,Tlaxco,1770.9016363907417,24.547211728471424
29035,Tocatlán,1779.763195414254,22.277020433682562
29036,Totolac,2393.4386010576145,23.56035125235941
29037,Ziltlaltépec de Trinidad Sánchez Santos,1439.0155358915442,21.618787184430523
29038,Tzompantepec,1939.23079387446,22.98150330721336
29039,Xaloztoc,1888.9973860308135,23.7388984377338
29040,Xaltocan,1535.0809053541682,21.584166381093922
29041,Papalotla de Xicohténcatl,2058.736796843424,24.701007848683133
29042,Xicohtzinco,1811.6953714072415,22.032875224812514
29043,Yauhquemehcan,2385.0430417601196,24.92330801311858
29044,Zacatelco,2052.976472027121,24.91888002829673
29045,Benito Juárez,1749.8785296963242,21.829997074992686
29046,Emiliano Zapata,1240.7526637704784,23.995588422225378
29047,Lázaro Cárdenas,1429.1524869425473,24.799903575733225
29048,La Magdalena Tlaltelulco,1885.9140983462523,24.35555211160357
29049,San Damián Texóloc,1961.5729029985469,23.136207124301
29050,San Francisco Tetlanohcan,1747.4601998405115,22.065664493692434
29051,San Jerónimo Zacualpan,1712.459342003254,19.25995566766032
29052,San José Teacalco,1553.6279545316193,22.945237054295312
29053,San Juan Huactzinco,2175.156820456847,26.20461808301693
29054,San Lorenzo Axocomanitla,1682.957972192127,21.654346484892258
29055,San Lucas Tecopilco,1627.7616752534486,19.366046202426457
29056,Santa Ana Nopalucan,1860.4630324716911,22.188494906823735
29057,Santa Apolonia Teacalco,1632.3012678846778,22.21258001491629
29058,Santa Catarina Ayometla,1500.9238436752937,22.08665072930742
29059,Santa Cruz Quilehtla,1877.9393760979708,26.56164549227283
29060,Santa Isabel Xiloxoxtla,1747.8721982581676,24.342467743259714
29999,No Informado,1838.604509098717,21.412271190079984
30003,Acayucan,1700.4117430451383,23.402780620101133
30004,Actopan,2046.288809834073,22.334750942561794
30005,Acula,1297.7461140834077,20.53152054655069
30006,Acultzingo,2495.121116457786,26.9240992707577
30007,Camarón de Tejeda,1833.4479284789024,21.338718651122296
30008,Alpatláhuac,1163.35183423779,16.779204736063146
30009,Alto Lucero de Gutiérrez Barrios,881.2480873831179,17.406435443782172
30010,Altotonga,987.1000432666735,19.50355014964712
30011,Alvarado,2303.453997238516,21.694466935183584
30012,Amatitlán,1526.770688848232,17.85125569076288
30013,Naranjos Amatlán,2414.3037879620574,19.55836661955729
30014,Amatlán de los Reyes,2004.7857786166123,25.238716902640686
30015,Angel R. Cabada,1405.8609885319481,16.24516096430024
30016,La Antigua,2504.4194716888796,24.144281763965413
30020,Atlahuilco,1109.9735844089787,17.017141913808565
30021,Atoyac,1343.918327161181,18.486243941946483
30022,Atzacan,1532.8842735342344,20.776516156111555
30023,Atzalan,1116.8522542732255,17.543521503072398
30024,Tlaltetela,1752.377057789007,24.091063387084787
30025,Ayahualulco,957.5783540686614,18.994171820649363
30026,Banderilla,2241.2310263655313,28.572732265463987
30027,Benito Juárez,1107.8720481409844,15.522591876208898
30028,Boca del Río,2405.4636854843793,22.874101341416754
30029,Calcahualco,1004.7831108540271,19.592325899398382
30030,Camerino Z. Mendoza,1646.6661920756276,20.49525803983179
30031,Carrillo Puerto,1328.8928236388695,18.92473552071631
30032,Catemaco,1826.4911513451302,21.266404158722075
30033,Cazones de Herrera,1755.8752679092229,18.480524016874888
30034,Cerro Azul,2014.0353239981407,18.593876361003236
30035,Citlaltépetl,1294.5131200421115,16.745921065517578
30036,Coacoatzintla,1750.260780610639,28.200765921729094
30038,Coatepec,2196.816292157325,22.57085241305331
30039,Coatzacoalcos,2764.5392014576546,26.80106410209031
30040,Coatzintla,2869.772974628436,22.536597404515312
30043,Comapa,1258.9085347735654,18.801356335098667
30044,Córdoba,2024.4582368007186,25.04631802013169
30045,Cosamaloapan de Carpio,1917.6133500462977,22.551336933048727
30046,Cosautlán de Carvajal,973.7975477626958,19.747989743597486
30047,Coscomatepec,1080.6618096985328,20.759357465060912
30048,Cosoleacaque,2459.6547020534654,25.6621037707837
30049,Cotaxtla,1470.0821613721762,21.23524565850987
30050,Coxquihui,855.2121487847003,17.651341674038502
30051,Coyutla,2610.3359841264187,20.382584935240775
30052,Cuichapa,1490.770157338444,18.251925129393943
30053,Cuitláhuac,2015.4245893455698,23.26889754630687
30054,Chacaltianguis,1665.325913820955,14.114113978736992
30055,Chalma,1191.7827112796328,20.698601276159696
30056,Chiconamel,484.685109742618,15.51759355755566
30057,Chiconquiaco,1023.589037117639,19.246802707084225
30058,Chicontepec,851.0879765615758,16.01257807670969
30059,Chinameca,1422.0545845542551,18.311325289193817
30060,Chinampa de Gorostiza,2370.158436794861,21.154515160428705
30061,Las Choapas,2023.886320836952,22.452329328396697
30063,Chontla,2197.185799429904,22.455664444392095
30065,Emiliano Zapata,2613.234268807436,26.100664784647762
30066,Espinal,991.3067176214898,19.599843871139505
30068,Fortín,2088.851713989166,25.50814837985014
30069,Gutiérrez Zamora,1971.6852849485765,23.408655720187866
30070,Hidalgotitlán,1441.4033463047926,20.51597843162498
30071,Huatusco,1739.7685838136754,24.97467853370084
30072,Huayacocotla,1197.5296347064525,18.06830733148983
30073,Hueyapan de Ocampo,788.2625852403197,18.05823716835278
30074,Huiloapan de Cuauhtémoc,1222.4060235481486,17.140521017006996
30075,Ignacio de la Llave,1859.4556713442846,14.762492778865887
30076,Ilamatlán,709.7324758386336,15.608148841944091
30077,Isla,1265.247471920777,16.969486693062954
30078,Ixcatepec,1228.0533687820823,15.962226365582488
30079,Ixhuacán de los Reyes,1207.1032014890375,17.817712323300583
30080,Ixhuatlán del Café,1496.384810159504,21.185816053433005
30081,Ixhuatlancillo,2834.448054101761,26.39295732684232
30082,Ixhuatlán del Sureste,2565.7898726196536,19.77817979772008
30083,Ixhuatlán de Madero,922.3173507617556,18.031565126922374
30084,Ixmatlahuacan,1451.8713180079696,18.48467129898476
30085,Ixtaczoquitlán,1889.098807949084,22.088757118052538
30086,Jalacingo,1343.0104997420522,21.43746669936824
30087,Xalapa,2870.0285860943386,25.359372906723834
30089,Jáltipan,1574.6216111353606,25.494266982350787
30091,Jesús Carranza,1469.3982554726472,21.539094314090104
30092,Xico,1707.6748447804348,22.636234528114315
30094,Juan Rodríguez Clara,1780.2995403595098,19.654805745317994
30095,Juchique de Ferrer,1160.4227673308467,22.75933701176971
30097,Lerdo de Tejada,1417.9368422142622,18.784983467986997
30098,Magdalena,972.7733091280502,18.422976130512648
30099,Maltrata,1257.6061273605799,18.944083750587357
30100,Manlio Fabio Altamirano,1455.7162390107128,16.642630800910048
30101,Mariano Escobedo,2053.932497903058,24.73597396877419
30102,Martínez de la Torre,2058.7185599115087,22.694200378757873
30103,Mecatlán,1276.4524337941996,17.9323531175959
30104,Mecayapan,1056.5618395152687,17.907963516070133
30105,Medellín de Bravo,2092.2189808262733,23.70973323510595
30108,Minatitlán,2775.6084308094705,23.00704877667065
30109,Misantla,1806.2095078423777,22.46156753077009
30111,Moloacán,1995.290885912075,22.294692845834927
30112,Naolinco,1394.1306980628335,22.439067768604108
30113,Naranjal,1648.4776436603734,21.904157639533683
30115,Nogales,1583.8196179919585,19.344802602552253
30117,Omealca,1549.3661128536887,22.44836388289878
30118,Orizaba,1713.5631079784664,20.9321365043846
30121,Ozuluama de Mascareñas,2349.900841431619,20.934863711780043
30122,Pajapan,1449.2148755353824,30.690176440921647
30123,Pánuco,2098.184432658312,22.4410744886073
30124,Papantla,1541.8113993049103,18.97663451545924
30125,Paso del Macho,1337.2390720174624,19.29389850006637
30126,Paso de Ovejas,2045.7680017669686,20.730919164281637
30127,La Perla,1787.4821012473703,23.484208108784863
30128,Perote,1767.4798138002923,22.78750633081903
30129,Platón Sánchez,1272.9305580278105,19.054850564152623
30130,Playa Vicente,1649.393245553394,20.713873839112985
30131,Poza Rica de Hidalgo,2319.0014565005054,21.475056438582886
30132,Las Vigas de Ramírez,1374.9863729178733,20.403251672954088
30133,Pueblo Viejo,2375.3273792450145,23.05778892453602
30134,Puente Nacional,2357.3087697495084,23.260219829474263
30135,Rafael Delgado,2546.055247374639,26.65321531916505
30136,Rafael Lucio,1902.9369487631784,24.781165781715124
30138,Río Blanco,1711.7823968345435,19.90392043012485
30141,San Andrés Tuxtla,1222.5424796011716,20.16334974617472
30142,San Juan Evangelista,1675.870182062625,20.976733982474006
30143,Santiago Tuxtla,1162.1159163330894,17.410969226467827
30144,Sayula de Alemán,1363.0747427924891,21.70991076930626
30145,Soconusco,2292.942334499989,22.10793668561343
30147,Soledad Atzompa,1564.1923076923076,22.826923076923077
30148,Soledad de Doblado,1840.6565318465834,22.47903043139784
30149,Soteapan,697.3269463756043,19.014634832634183
30150,Tamalín,1721.058542451404,18.81868957474716
30151,Tamiahua,1293.1685341989141,19.565214640899733
30153,Tancoco,969.9407289237944,17.6450386550497
30154,Tantima,973.1846294357017,20.020485159735472
30155,Tantoyuca,1310.9958014947404,19.14130591565159
30157,Castillo de Teayo,905.4848275609539,15.513374291856943
30158,Tecolutla,1999.6717802977682,25.7627460397474
30159,Tehuipango,1844.2083333333333,18.770833333333332
30160,Álamo Temapache,1441.3512811463213,19.48284982827604
30161,Tempoal,1716.4418117722578,20.65005646800853
30163,Tenochtitlán,1369.9752515200069,17.576712714570053
30164,Teocelo,1412.541413988982,23.84006177911173
30168,Tequila,954.783498210435,18.310497298979616
30169,José Azueta,1541.8967870939196,23.402661538723347
30171,Texhuacán,1018.1116445514608,16.117911654891998
30172,Texistepec,1846.9436446182958,19.019579461688366
30173,Tezonapa,937.6324676560579,20.06768028161026
30174,Tierra Blanca,1704.4598632451482,21.151164628757694
30175,Tihuatlán,1866.0749926172273,23.215776783299123
30176,Tlacojalpan,1346.6718465144543,18.738754604194312
30177,Tlacolulan,2130.131435179647,25.29530545918571
30178,Tlacotalpan,1798.5459427593892,20.50687650391241
30180,Tlachichilco,1399.1856281716582,19.9206462116101
30181,Tlalixcoyan,2427.748566253604,21.777326224689478
30182,Tlalnelhuayocan,1728.699734871989,23.93065411673691
30183,Tlapacoyan,2472.533152473476,21.74250858594217
30187,Tonayán,971.0893643058822,16.2524751745339
30188,Totutla,1039.0674389427575,17.83493797390559
30189,Tuxpan,2487.0615352061623,23.215100988919023
30191,Ursulo Galván,1786.847129194818,19.710680957736322
30193,Veracruz,2205.2437786562678,23.594692668963628
30194,Villa Aldama,1349.482140438233,19.934825561570765
30195,Xoxocotla,976.6819013031185,15.127463836413556
30198,Zacualpan,1013.8299143179877,17.523360057305013
30200,Zentla,1049.6201098850142,20.34289778719165
30201,Zongolica,1107.462901040233,18.66218226780181
30202,Zontecomatlán de López y Fuentes,541.1854380582549,16.99383709432381
30204,Agua Dulce,2258.7088728667845,23.416465258629263
30205,El Higo,1277.2915766721333,17.861217999120647
30206,Nanchital de Lázaro Cárdenas del Río,2819.629255768573,23.407336196664588
30207,Tres Valles,1513.2427315222053,20.523308338473313
30208,Carlos A. Carrillo,1970.87620350572,16.710699573563343
30209,Tatahuicapan de Juárez,1171.5725805173668,16.888646411778954
30210,Uxpanapa,1064.8779427769002,19.499514364285297
30211,San Rafael,1848.455770070157,26.399204092943716
30212,Santiago Sochiapan,1418.233682760064,17.269295506872254
31001,Abalá,1541.692072385856,21.499300875798188
31002,Acanceh,2559.613891206882,24.052682740076747
31003,Akil,2870.1066459943536,28.507659554773916
31004,Baca,2193.081100261739,23.935087843403927
31005,Bokobá,1372.5096263500368,20.504125578587242
31006,Buctzotz,1711.6960060247884,22.76200809261836
31007,Cacalchén,2404.000192581751,27.08982012864461
31008,Calotmul,1178.6673809308427,21.7146693654168
31009,Cansahcab,2341.642831647165,24.408729406253137
31010,Cantamayec,1639.0362146312123,23.481792436279793
31011,Celestún,3587.223906130214,21.952419148754934
31012,Cenotillo,1805.1100477690602,20.581383621881592
31013,Conkal,2519.215441121911,24.696693131508002
31014,Cuncunul,1707.2434101752563,23.88350890453021
31015,Cuzamá,2114.1741522789835,26.324728209161602
31017,Chankom,1278.1889184149486,18.695080987311012
31019,Chemax,1799.409870990551,23.16415852019358
31021,Chichimilá,1296.9189249746457,23.42990990353546
31022,Chikindzonot,687.6384037994699,22.138688877263725
31023,Chocholá,2331.8037129730205,26.687399084050142
31024,Chumayel,1054.8240239350198,26.02985068648969
31025,Dzan,1955.3000894103623,23.966965224074915
31026,Dzemul,1703.9095929405066,19.5266438941076
31027,Dzidzantún,2335.125673572318,20.11667155261355
31028,Dzilam de Bravo,2015.9316795865634,19.863346253229974
31029,Dzilam González,2797.5463982639844,22.266177021253558
31030,Dzitás,1605.5530793761523,24.4619064228412
31031,Dzoncauich,1115.6898723145612,18.71327311812579
31032,Espita,1622.1996120513477,24.16831290829864
31033,Halachó,2476.374458464774,25.285796529968454
31034,Hocabá,1923.0924145321162,23.798211305046674
31035,Hoctún,1745.1376960876119,22.81982680971364
31036,Homún,2112.222711293806,25.933165116225233
31037,Huhí,2024.9632286590868,25.462527276008597
31038,Hunucmá,2464.344295977389,25.33186237191435
31039,Ixil,2503.162376226316,28.52354983496842
31040,Izamal,2566.0264469648046,24.647741261704876
31041,Kanasín,3217.0703320675952,29.594696438029043
31042,Kantunil,2377.7277828501865,21.10914555276573
31043,Kaua,1670.8467791713178,25.60439950095213
31044,Kinchil,1629.1942833247901,25.00347343998705
31045,Kopomá,3129.2678571428573,27.214285714285715
31046,Mama,1161.7639215907877,22.11142609580139
31047,Maní,2017.3669900044315,25.03603820966074
31048,Maxcanú,2582.218856544539,26.18464006334262
31049,Mayapán,2119.334512954771,19.942836508079804
31050,Mérida,3351.317701701972,24.36511371523294
31051,Mocochá,2620.108246179171,31.019540507173367
31052,Motul,2273.749265390112,24.6629008598911
31053,Muna,1981.914648766078,26.04265409121617
31054,Muxupip,2223.989136345784,25.368493136889597
31055,Opichén,2044.074536100497,25.150789191079145
31056,Oxkutzcab,1845.0951035649273,24.318396770139323
31057,Panabá,1556.817866604247,21.25410339931878
31058,Peto,1515.6780294962766,22.97998458052937
31059,Progreso,3107.7064817431383,25.716733344507485
31060,Quintana Roo,1505.4961478567332,16.869846733874272
31061,Río Lagartos,2961.1712527872796,22.169075498791692
31062,Sacalum,1743.928569798663,23.328330962721818
31063,Samahil,3148.2775881878824,25.869154390959135
31064,Sanahcat,1746.5551083829696,21.771216394980158
31065,San Felipe,2864.60215346274,19.45230615325213
31066,Santa Elena,1159.3615530455468,20.950558491848433
31067,Seyé,2683.076555449883,27.232152550690273
31069,Sotuta,1928.9279233152295,22.777677680272728
31070,Sucilá,1980.5125417362271,20.958743739565943
31071,Sudzal,1327.1498076412843,21.06157689926594
31072,Suma,2155.886411217096,25.520274876770017
31073,Tahdziú,1419.88902369168,25.687148824426696
31074,Tahmek,1655.673933554225,22.243053801465017
31076,Tecoh,2408.442262622291,24.14306556503474
31078,Tekantó,1466.0763055408918,20.714907518999194
31079,Tekax,1977.2777794106842,23.983445447197376
31080,Tekit,1777.1352730741712,25.605195734387244
31082,Telchac Pueblo,2167.0938641555263,22.206248614471185
31083,Telchac Puerto,1785.7921212078363,20.5283541780081
31084,Temax,2195.4987475753364,20.664800757564187
31085,Temozón,1838.5833672219248,26.25859912284314
31086,Tepakán,1293.9614127691964,19.398116969611728
31087,Tetiz,2033.361369265099,26.034452318481645
31088,Teya,1438.169400843284,16.65175566027708
31089,Ticul,2569.578039066212,26.546617279117772
31090,Timucuy,2229.6755946778867,26.944180553248813
31091,Tinum,2401.692612062697,28.155864157585484
31092,Tixcacalcupul,863.1894141570888,24.332208570649023
31093,Tixkokob,3228.7865081430623,26.7912699101213
31094,Tixmehuac,1500.0379856884906,22.502101456358126
31095,Tixpéhual,3651.168643814767,24.00887349893314
31096,Tizimín,1952.6822053439869,23.614181464659506
31097,Tunkás,996.044106863512,18.55933466953461
31098,Tzucacab,1640.0670789625121,24.15097273162175
31099,Uayma,1708.1762615921955,20.592396322614317
31100,Ucú,2178.4349373847817,27.81693392028479
31101,Umán,2924.541800054165,27.31087761756021
31102,Valladolid,2619.0070576806934,24.331805696819625
31103,Xocchel,1972.869340668097,25.408366116461014
31104,Yaxcabá,1625.166855483691,23.43846685686341
31105,Yaxkukul,2312.73915221181,24.41656569952739
31106,Yobaín,1421.9753496705582,18.194948560860016
31999,No Informado,2870.323152174789,24.600364233162946
32001,Apozol,1806.918769796669,20.621191376315522
32002,Apulco,1865.206711892505,19.75410086379897
32003,Atolinga,671.1015935463361,18.724159513590845
32004,Benito Juárez,2165.123102007541,17.52863548354224
32005,Calera,2570.794448925251,25.774119532479002
32006,Cañitas de Felipe Pescador,1202.2260506371251,18.675992120958746
32007,Concepción del Oro,1981.1383106489536,22.462833017337424
32008,Cuauhtémoc,1569.3624583369344,20.520124153117166
32009,Chalchihuites,1309.751949604595,19.04548528976261
32010,Fresnillo,2100.0238255806025,23.066463457150153
32011,Trinidad García de la Cadena,1710.6078634701912,19.637373453318336
32012,Genaro Codina,1809.5860725298737,20.394047792240393
32013,General Enrique Estrada,1863.6997670702526,22.852332079911598
32014,General Francisco R. Murguía,898.4246391591645,16.239390237176725
32015,El Plateado de Joaquín Amaro,681.314972532537,16.5469159016333
32016,General Pánfilo Natera,1234.795932873566,19.4998471118169
32017,Guadalupe,2677.4099303526505,23.606129508531943
32018,Huanusco,1084.5076480218281,17.443143246930422
32019,Jalpa,1893.3396273975595,22.799935021786606
32020,Jerez,1885.18442756339,21.32095134483581
32021,Jiménez del Teul,2750.620003937783,23.98779287261272
32022,Juan Aldama,1719.7396067804827,22.011925580912145
32023,Juchipila,1733.057716928991,20.141311034920804
32024,Loreto,2184.4918473859443,22.00746573082576
32025,Luis Moya,2055.684266418701,21.12743992159494
32026,Mazapil,784.3286330685099,20.704926453543507
32028,Mezquital del Oro,1080.724798660488,18.20590281462615
32029,Miguel Auza,1614.142003392259,22.3431655777556
32031,Monte Escobedo,1748.9905145084374,19.65161429379698
32032,Morelos,1984.2663425147043,22.261543621856752
32033,Moyahua de Estrada,1527.695533816752,16.193643389873678
32034,Nochistlán de Mejía,1677.9698001483503,20.419897586467997
32035,Noria de Ángeles,1545.3342753623187,20.77259460547504
32036,Ojocaliente,1502.01392895237,20.119090880596634
32037,Pánuco,1684.082768326738,20.617106505681072
32038,Pinos,1163.7280073479837,18.263628833620334
32039,Río Grande,1728.6828752124652,20.160536131714775
32040,Sain Alto,896.945137583871,17.77376074419926
32041,El Salvador,1965.45166163142,20.112537764350453
32042,Sombrerete,1549.0587830023235,21.00181206049811
32044,Tabasco,1937.7329920902266,21.94021487170184
32045,Tepechitlán,1590.7140998977195,20.273861076245645
32046,Tepetongo,1198.097082856732,15.167535394078042
32047,Teúl de González Ortega,1358.5081269466116,18.336828471185978
32048,Tlaltenango de Sánchez Román,2544.680725651455,26.415465441976192
32049,Valparaíso,1518.1504462278183,19.59769325420161
32050,Vetagrande,2072.0874772437487,20.9510353074454
32051,Villa de Cos,1830.3618520973394,22.345526938736864
32052,Villa García,1760.9861627795049,21.242079872258746
32053,Villa González Ortega,1456.4772730237837,16.445005805685657
32054,Villa Hidalgo,1397.128846638525,17.521165854015123
32055,Villanueva,1227.6183650731832,18.498423277971412
32056,Zacatecas,2590.023118358259,23.43317640724302
32057,Trancoso,2036.624610999915,23.380781268890292
32058,Santa María de la Paz,1119.400294597715,16.677415502209485
32999,No Informado,1774.8565677864572,20.097139023338286
36999,No Informado,1830.3706159577878,22.81908428298673
